,title,extracted_keyword_sent
2075,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we choose to use a neural image analogy method that combines
the texture of a source image with a high-level content representation of a
target image without the need for a large dataset [1]."
2076,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,dataset.
2077,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we tested our method retrospectively on 6 clinical datasets from 6
patients (cases) (see fig."
2078,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we generated 100 poses for each 3d mesh (i.e.: each
case) and used a total of 15 unique textures from human brain surfaces
(different from our 6 clinical datasets) for synthesis using s θ ."
2079,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"because a conventional train/validation/test split would lead to texture
contamination, we created our validation dataset so that at least one texture is
excluded from the training set."
2080,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"we present results on a clinical
dataset comprising fifty post-operative glioblastoma (gbm) patients."
2081,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"we divide the descriptions of the two separate datasets used for the dose
prediction and segmentation models."
2082,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"the dose prediction model was trained on an in-house dataset comprising a total
of 50 subjects diagnosed with post-operative gbm."
2083,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"we
divided the dataset into training (35 cases), validation (5 cases), and testing
(10 cases)."
2084,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"we refer the reader to [9] for further details.segmentation models:
to develop and test the proposed approach, we employed a separate in-house
dataset (i.e., different cases than those used to train the dose predictor
model) of 50 cases from post-operative gmb patients receiving standard rt
treatment."
2085,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"we divided the dataset into training (35 cases), validation (5
cases), and testing (10 cases)."
2086,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"3 the tumor presents a non-convex
shape alongside the skull's parietal lobe, which was not adequately modeled by
the training dataset used to train the segmentation models."
2087,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"these first results on a dataset of post-operative gbm
patients show the ability of the proposed doselo to deliver improved
dosimetric-compliant segmentation results."
2088,FLIm-Based in Vivo Classification of Residual Cancer in the Surgical Cavity During Transoral Robotic Surgery,none
2089,FocalErrorNet: Uncertainty-Aware Focal Modulation Network for Inter-modal Registration Error Estimation in Ultrasound-Guided Neurosurgery,"for methodological development and assessment, we used the resect
(retro-spective evaluation of cerebral tumors) dataset [16], which has
pre-operative mri, and ius scans at different surgical stages from 23 subjects
who underwent low-grade glioma resection surgeries."
2090,FocalErrorNet: Uncertainty-Aware Focal Modulation Network for Inter-modal Registration Error Estimation in Ultrasound-Guided Neurosurgery,"to create the silver registration ground truths, we
used the homologous landmarks between mri and ius in the resect dataset to
perform landmark-based 3d b-spline nonlinear registration to register ius to the
corresponding mri for all 22 cases."
2091,FocalErrorNet: Uncertainty-Aware Focal Modulation Network for Inter-modal Registration Error Estimation in Ultrasound-Guided Neurosurgery,"the two dl models were trained with the same dataset and
procedure, and their prediction accuracies, measured as the absolute error
between the predicted and ground truths mis-registration on the test set were
compared with two-sided pairedsamples t-tests to confirm the superiority of the
proposed method, in addition to correlations between their estimated and ground
truth errors."
2092,FocalErrorNet: Uncertainty-Aware Focal Modulation Network for Inter-modal Registration Error Estimation in Ultrasound-Guided Neurosurgery,"one limitation of our work
lies in the limited patient data, as public ius datasets are scarce, while the
settings and properties of us scanners can vary, potentially affecting the dl
model designs."
2093,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"therefore, we can establish a dataset with an image pair (rgb image and laser
image) that shares the same intersection point ground truth with the laser image
(see fig."
2094,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"to validate our proposed solution for the newly formulated problem, we acquired
and publicly released two new datasets."
2095,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,2 shows a sample from our dataset.
2096,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"we acquired the dataset on a silicone
tissue phantom which was 30 × 21 × 8 cm and was rendered with tissue color
manually by hand to be visually realistic."
2097,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"therefore, our first newly
acquired dataset, named jerry, contains 1200 sets of images."
2098,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"since it is
important to report errors in 3d and in millimeters, we recorded another dataset
similar to jerry but also including ground truth depth map for all frames by
using structured-lighting system [8]-namely the coffbee dataset.these datasets
have multiple uses such as:-intersection point detection: detecting intersection
points is an important problem that can bring accurate surgical cancer
visualization."
2099,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"we partitioned the jerry dataset into three subsets, the
training, validation, and test set, consisting of 800, 200, and 200 images,
respectively, and the same for the coffbee dataset."
2100,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"quantitative results on the released datasets are shown in table 1 and table 2
with different backbones for extracting image features, resnet and vit."
2101,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"for the
2d error on two datasets, among the different settings, the combination of
resnet and mlp gave the best performance with a mean error of 70.5 pixels and a
standard deviation of 56.8."
2102,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"both the hardware and software
design of the proposed solution were illustrated and two newly acquired datasets
were publicly released."
