title,authors,page_numbers,doi,publication_year,vol_number,paper_id,path,extracted_sentence,extracted_sents_keywords
Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"Soorena Salari, Amirhossein Rasoulian, Hassan Rivaz, Yiming Xiao",668-678,10.1007/978-3-031-43996-4_64,2023,9,173,miccai23vol9/paper_64.pdf,,None
Towards Novel Class Discovery: A Study in Novel Skin Lesions Clustering,"Wei Feng, Lie Ju, Lin Wang, Kaimin Song, Zongyuan Ge",24-33,10.1007/978-3-031-43987-2_3,2023,6,174,miccai23vol6/paper_3.pdf,"keywords: novel class discovery · skin lesion recognition · deep
learning
1
introduction
automatic identiﬁcation of lesions from dermoscopic images is of great impor-
tance for the diagnosis of skin cancer [16,22].","however,
these models can only recognize samples from predeﬁned categories, when
they are deployed in the clinic, data from new unknown categories are con-
stantly emerging."
Trackerless Volume Reconstruction from Intraoperative Ultrasound Images,"Sidaty El hadramy, Juan Verde, Karl-Philippe Beaudet, Nicolas Padoy, Stéphane Cotin",303-312,10.1007/978-3-031-43999-5_29,2023,10,175,miccai23vol10/paper_29.pdf,"keywords: intraoperative ultrasound · liver surgery · volume
reconstruction · recurrent neural networks
1
introduction
liver cancer is the most prevalent indication for liver surgery, and although there
have been notable advancements in oncologic therapies, surgery remains as the
only curative approach overall [20].","first and end stages of the
sequences were removed from the six acquired sequences, as they were considered
to be largely stationary, and aiming to avoid training bias."
Tracking Adaptation to Improve SuperPoint for 3D Reconstruction in Endoscopy,"O. León Barbed, José M. M. Montiel, Pascal Fua, Ana C. Murillo",583-593,10.1007/978-3-031-43907-0_56,2023,1,176,miccai23vol1/paper_56.pdf,"keywords: deep learning · structure from motion · local features ·
endoscopy
1
introduction
endoscopy is an important medical procedure with many applications, from
routine screening to detection of early signs of cancer and minimally invasive
treatment.",None
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"early diagnosis of focal liver lesions (flls) can decrease the
fatality rate of liver cancer, which remains a big challenge.","in hospitals, collected multi-phase cts are normally grouped by
patients rather than lesions, which makes single-phase lesion annotation insuﬃ-
cient for feature fusion learning."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"early diagnosis of focal liver lesions (flls) can decrease the
fatality rate of liver cancer, which remains a big challenge.","[6], including ignoring local information within each patch, extracting only
single-scale features, and lacking inductive bias."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"early diagnosis of focal liver lesions (flls) can decrease the
fatality rate of liver cancer, which remains a big challenge.","[4], but they are also prone to overﬁt on small datasets such as
private hospital datasets."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"early diagnosis of focal liver lesions (flls) can decrease the
fatality rate of liver cancer, which remains a big challenge.","the employed single-phase annotated dataset is collected from sir run
run shaw hospital (srrsh), aﬃliated with the zhejiang university school of
medicine, and has received the ethics approval of irb."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"early diagnosis of focal liver lesions (flls) can decrease the
fatality rate of liver cancer, which remains a big challenge.","considering the fairness, all the models below are initialized with pre-trained
weights and adopt 2-d structures using the same slice-level classiﬁcation strategy."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"keywords: focal liver lesion · multi-phase fusion · transformer
1
introduction
liver cancer is one of the most deadly cancers and has the second highest fatality
rate [17].","in hospitals, collected multi-phase cts are normally grouped by
patients rather than lesions, which makes single-phase lesion annotation insuﬃ-
cient for feature fusion learning."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"keywords: focal liver lesion · multi-phase fusion · transformer
1
introduction
liver cancer is one of the most deadly cancers and has the second highest fatality
rate [17].","[6], including ignoring local information within each patch, extracting only
single-scale features, and lacking inductive bias."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"keywords: focal liver lesion · multi-phase fusion · transformer
1
introduction
liver cancer is one of the most deadly cancers and has the second highest fatality
rate [17].","[4], but they are also prone to overﬁt on small datasets such as
private hospital datasets."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"keywords: focal liver lesion · multi-phase fusion · transformer
1
introduction
liver cancer is one of the most deadly cancers and has the second highest fatality
rate [17].","the employed single-phase annotated dataset is collected from sir run
run shaw hospital (srrsh), aﬃliated with the zhejiang university school of
medicine, and has received the ethics approval of irb."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"keywords: focal liver lesion · multi-phase fusion · transformer
1
introduction
liver cancer is one of the most deadly cancers and has the second highest fatality
rate [17].","considering the fairness, all the models below are initialized with pre-trained
weights and adopt 2-d structures using the same slice-level classiﬁcation strategy."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"focal liver lesions (flls) are the most common lesions found in liver
cancer, yet flls are challenging to diagnose because they can be either benign
lesions, such as focal nodular hyperplasia (fnh), hepatic abscess (ha), hepatic
x. wang and h. ying—equal contribution.","in hospitals, collected multi-phase cts are normally grouped by
patients rather than lesions, which makes single-phase lesion annotation insuﬃ-
cient for feature fusion learning."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"focal liver lesions (flls) are the most common lesions found in liver
cancer, yet flls are challenging to diagnose because they can be either benign
lesions, such as focal nodular hyperplasia (fnh), hepatic abscess (ha), hepatic
x. wang and h. ying—equal contribution.","[6], including ignoring local information within each patch, extracting only
single-scale features, and lacking inductive bias."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"focal liver lesions (flls) are the most common lesions found in liver
cancer, yet flls are challenging to diagnose because they can be either benign
lesions, such as focal nodular hyperplasia (fnh), hepatic abscess (ha), hepatic
x. wang and h. ying—equal contribution.","[4], but they are also prone to overﬁt on small datasets such as
private hospital datasets."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"focal liver lesions (flls) are the most common lesions found in liver
cancer, yet flls are challenging to diagnose because they can be either benign
lesions, such as focal nodular hyperplasia (fnh), hepatic abscess (ha), hepatic
x. wang and h. ying—equal contribution.","the employed single-phase annotated dataset is collected from sir run
run shaw hospital (srrsh), aﬃliated with the zhejiang university school of
medicine, and has received the ethics approval of irb."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"focal liver lesions (flls) are the most common lesions found in liver
cancer, yet flls are challenging to diagnose because they can be either benign
lesions, such as focal nodular hyperplasia (fnh), hepatic abscess (ha), hepatic
x. wang and h. ying—equal contribution.","considering the fairness, all the models below are initialized with pre-trained
weights and adopt 2-d structures using the same slice-level classiﬁcation strategy."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"dynamic
contrast-enhanced ct is a common technique for liver cancer diagnosis, where
four diﬀerent phases of imaging, namely, non-contrast (nc), arterial (art), por-
tal venous (pv), and delayed (dl) provide complementary information about
the liver.","in hospitals, collected multi-phase cts are normally grouped by
patients rather than lesions, which makes single-phase lesion annotation insuﬃ-
cient for feature fusion learning."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"dynamic
contrast-enhanced ct is a common technique for liver cancer diagnosis, where
four diﬀerent phases of imaging, namely, non-contrast (nc), arterial (art), por-
tal venous (pv), and delayed (dl) provide complementary information about
the liver.","[6], including ignoring local information within each patch, extracting only
single-scale features, and lacking inductive bias."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"dynamic
contrast-enhanced ct is a common technique for liver cancer diagnosis, where
four diﬀerent phases of imaging, namely, non-contrast (nc), arterial (art), por-
tal venous (pv), and delayed (dl) provide complementary information about
the liver.","[4], but they are also prone to overﬁt on small datasets such as
private hospital datasets."
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"Xierui Wang, Hanning Ying, Xiaoyin Xu, Xiujun Cai, Min Zhang",329-338,10.1007/978-3-031-43895-0_31,2023,2,177,miccai23vol2/paper_32.pdf,"dynamic
contrast-enhanced ct is a common technique for liver cancer diagnosis, where
four diﬀerent phases of imaging, namely, non-contrast (nc), arterial (art), por-
tal venous (pv), and delayed (dl) provide complementary information about
the liver.","the employed single-phase annotated dataset is collected from sir run
run shaw hospital (srrsh), aﬃliated with the zhejiang university school of
medicine, and has received the ethics approval of irb."
